2459.330134	2459.330134	137
2477.917994	2477.917994	138
2487.832971	2487.832971	139
2503.446337	2503.446337	140
2532.54843	2532.54843	141
2545.819247	2545.819247	142
2565.927039	2565.927039	143
2609.667344	2609.667344	144
2642.212441	2642.212441	145
2671.510655	2671.510655	146
2688.202683	2688.202683	147
2695.077794	2695.077794	148
2713.186247	2713.186247	149
2730.368577	2730.368577	150
2764.264725	2764.264725	151
2782.885271	2782.885271	152
2790.152623	2790.152623	153
2802.60627	2802.60627	154
2818.165158	2818.165158	155
2835.129576	2835.129576	156
2848.280541	2848.280541	157
2862.847931	2862.847931	158
2887.406568	2887.406568	159
2910.581466	2910.581466	160
2924.386165	2924.386165	161
2940.8167	2940.8167	162
2949.249878	2949.249878	163
2958.184254	2958.184254	164
3018.992484	3018.992484	165
3051.308774	3051.308774	166
3062.498534	3062.498534	167
3084.453127	3084.453127	168
3101.395754	3101.395754	169
3115.004333	3115.004333	170
3136.261609	3136.261609	171
3158.096351	3158.096351	172
3173.513596	3173.513596	173
3196.612225	3196.612225	174
3231.38002	3231.38002	175
3244.977704	3244.977704	176
3260.547487	3260.547487	177
3321.017955	3321.017955	178
3357.75785	3357.75785	179
3365.559085	3365.559085	180
3380.093789	3380.093789	181
3393.114006	3393.114006	182
3405.916313	3405.916313	183
3417.90145	3417.90145	184
3449.738334	3449.738334	185
3491.511987	3491.511987	186
3508.999393	3508.999393	187
3571.365691	3571.365691	188
3590.574598	3590.574598	189
3615.645327	3615.645327	190
3627.303598	3627.303598	191
3655.098222	3655.098222	192
3660.491534	3660.491534	193
3675.549225	3675.549225	194
3694.191562	3694.191562	195
3707.77835	3707.77835	196
3768.673745	3768.673745	197
3797.884794	3797.884794	198
3824.785981	3824.785981	199
3835.997532	3835.997532	200
3857.821379	3857.821379	201
3873.020712	3873.020712	202
3883.295244	3883.295244	203
3905.576705	3905.576705	204
3918.934685	3918.934685	205
3930.549373	3930.549373	206
3942.360182	3942.360182	207
3959.161166	3959.161166	208
3976.474242	3976.474242	209
3987.380717	3987.380717	210
4002.732589	4002.732589	211
4021.222388	4021.222388	212
4040.289653	4040.289653	213
4089.363344	4089.363344	214
4132.455362	4132.455362	215
4153.65816	4153.65816	216
4174.80648	4174.80648	217
4231.321853	4231.321853	218
4251.217181	4251.217181	219
4277.802396	4277.802396	220
4302.58984	4302.58984	221
4345.398573	4345.398573	222
4374.152008	4374.152008	223
4393.905694	4393.905694	224
4407.154719	4407.154719	225
4420.196728	4420.196728	226
4435.189045	4435.189045	227
4441.09445	4441.09445	228
4481.876605	4481.876605	229
4526.374152	4526.374152	230
4553.896387	4553.896387	231
4595.659144	4595.659144	232
4632.736802	4632.736802	233
4695.47355	4695.47355	234
4722.952202	4722.952202	235
4768.996922	4768.996922	236
4798.916184	4798.916184	237
4833.825622	4833.825622	238
4841.790291	4841.790291	239
4854.211252	4854.211252	240
4880.415121	4880.415121	241
4887.17038	4887.17038	242
4895.396543	4895.396543	243
4917.187703	4917.187703	244
4924.618488	4924.618488	245
4939.915882	4939.915882	246
4985.415823	4985.415823	247
5020.804666	5020.804666	248
5049.176756	5049.176756	249
5109.865135	5109.865135	250
5125.957906	5125.957906	251
5151.48625	5151.48625	252
5162.534368	5162.534368	253
5208.143265	5208.143265	254
5227.123364	5227.123364	255
5266.347452	5266.347452	256
5287.713683	5287.713683	257
5315.08338	5315.08338	258
5355.375234	5355.375234	259
5412.71867	5412.71867	260
5447.595421	5447.595421	261
5468.177171	5468.177171	262
5489.608776	5489.608776	263
5501.190778	5501.190778	264
5536.013051	5536.013051	265
5564.080064	5564.080064	266
5600.93981	5600.93981	267
5628.723539	5628.723539	268
5645.0887	5645.0887	269
5659.917584	5659.917584	270
5673.885717	5673.885717	271
5697.14778	5697.14778	272
5726.260769	5726.260769	273
5761.159311	5761.159311	274
5778.53776	5778.53776	275
5821.934855	5821.934855	276
5830.814752	5830.814752	277
5846.667821	5846.667821	278
5858.03191	5858.03191	279
5872.566614	5872.566614	280
5886.50206	5886.50206	281
5926.586898	5926.586898	282
6047.527833	6047.527833	283
6077.991874	6077.991874	284
6105.688438	6105.688438	285
6133.897094	6133.897094	286
6179.865545	6179.865545	999
